id,age_range,birthday,gender,first_name,last_name,location_lat,location_lng,home_town_lat,home_town_lng
766185301601200.5,30,10/1/1968,0,Percy,Elphinstone,18.4355719,-69.9506496,46.5201168,15.8866431
265228240663400.5,48,5/30/2002,1,Cherice,Carrodus,14.6749786,121.0290353,23.3790333,113.7632828
251741644860545.8,15,10/14/2016,0,Zola,Keniwell,47.3591366,2.8002946,53.7721333,14.7790457
721114794908796.3,83,10/8/1995,0,Paxon,Jamblin,19.7391764,-71.4447337,34.7266084,135.6196126
108408364836949.2,39,11/4/2012,0,Ellyn,Ivy,12.283797,-85.5112879,35.585575,119.761775
216187763341769.3,77,10/10/2000,0,Johnath,Nisius,-7.4727879,109.0274877,28.220406,121.038129
141458417830461.9,97,8/22/1993,0,Darb,Assiratti,47.7334545,-3.4955428,30.63963,114.385538
652102909017352.9,100,8/5/1974,0,Catina,Pountney,50.8563,46.0287999,51.9817834,17.0627666
508078723409020.2,67,2/13/1992,1,Fianna,Tatersale,12.9942656,123.6402206,29.808374,120.118331
502003074688342.2,58,2/4/1999,1,Christian,Attard,-6.719137,108.4703138,50.9543498,14.4919392
863139302352445.8,62,6/1/2003,1,Lacie,Iacovucci,7.13278,124.79889,48.3343908,24.8195808
559871488817258.8,60,9/3/1991,1,Hugo,Sherrard,-6.9278214,108.3474974,-13.47751,-70.414047
671173372150667.5,60,8/10/1968,0,Barty,Leist,16.18271,44.62613,15.678696,104.1040204
970192240259377.9,73,8/22/2016,1,Chloris,Groom,47.1181887,9.5433844,36.4745388,66.9511459
934532356646769.3,39,10/26/1970,0,Barth,Spottswood,30.6031858,104.1029064,39.8971627,66.2724183
579135801682763.0,93,6/17/1987,0,Phineas,Brasener,25.763034,107.701307,14.5717294,108.8551484
119615171842994.9,54,7/27/2010,1,Tremayne,Pomfrett,14.0523794,-86.4478279,5.5543995,5.7932008
740779027304300.8,36,4/7/1968,1,Dunstan,Probbin,-13.87016,-73.667793,48.9359551,89.1366848
714561897210633.5,35,12/16/2014,0,Ailyn,Spivey,47.73021,126.9826111,54.0295572,15.0548688
115546795917625.8,42,1/2/2002,0,Cilka,Salsbury,37.948461,77.248479,14.9659262,108.6888227
953853848494411.6,87,5/2/1960,0,Ingram,Goulbourne,56.3072493,38.701054,36.618719,100.277557
357530297150800.6,13,9/17/1972,0,Amargo,Peverell,14.4069119,121.0205827,42.741005,123.355701
432742542806860.0,15,7/24/1973,0,Othilie,Niessen,-10.7540132,122.9104995,10.6231047,105.0060673
834369554357569.1,54,1/9/2011,0,Fredericka,Flavelle,6.2245859,101.8109253,36.9692865,136.7851365
669747596185469.1,78,8/20/2016,0,Nicola,Hurdle,32.99095,100.0703,17.8145613,121.2831831
587401514667355.8,39,3/28/1963,0,Cliff,Quayle,-7.328379,108.207215,52.6396679,-9.4904891
149783478591846.0,42,11/12/2010,0,Damita,Wennington,35.416734,119.526925,-13.28918,-75.318153
426997931255495.3,92,2/24/1983,1,Jerrold,Cossor,30.9606622,61.8526229,47.6593594,-52.7383086
659848976202664.4,68,4/16/2015,1,Serge,Gasken,32.81236,35.258613,13.6855601,100.444639
415562773251382.9,39,4/20/1961,1,Catherin,McCarney,24.1477358,120.6736482,-6.2836822,106.590819
921998622009220.3,22,4/28/1972,0,Augustin,Ramsden,7.363608,124.783718,22.0293,107.632598
454963872202821.6,14,12/11/1974,1,Marcelia,Shirlaw,59.8452242,60.7235532,-8.5157998,116.1315116
441550221511568.6,98,8/12/1979,0,Huntlee,Ridewood,39.1251493,23.6799766,4.6096768,101.1064003
320452645367062.8,81,5/6/1972,1,Kit,Niles,-38.8248331,-68.0677378,13.5936457,123.5205279
760579945794735.0,42,8/12/1958,0,Shamus,Sproat,-28.7137096,-49.3091437,50.9218266,19.3568903
763199702417772.5,25,9/25/1967,0,Caddric,Folkerts,39.672791,113.732809,50.0795334,12.3698636
946593770814100.4,57,11/26/1968,1,Latrena,Heinsh,56.7402899,24.7181651,22.5674949,58.6858709
788378954150596.9,22,9/20/2012,1,Cherish,Torritti,43.3994108,44.7585599,42.1340917,-80.0872429
162536236388915.3,50,2/13/1956,0,Kiah,Toopin,50.2160221,20.3179338,39.986293,116.313024
719306608010324.8,98,9/2/1991,1,Shaina,Heel,-6.125044,106.8377497,56.8999269,26.7198789
992149367837960.4,87,7/17/1966,1,Gaspard,Giacomazzo,47.3097201,5.1041811,39.4798873,-0.3979657
414390346930282.1,80,6/6/1958,1,Susette,Blackford,26.7943861,87.2817272,6.2244851,10.6759772
549809862656441.0,16,12/4/1992,0,Franny,Haughian,-6.9424923,111.5200007,-7.4417327,111.1056539
708931623584625.1,24,9/21/2003,0,Had,Sherringham,53.2866372,-6.2508196,57.2840834,55.4543246
485554444115505.2,45,12/13/1985,0,Murray,Allom,32.6786908,-97.3354531,19.5531189,-98.8755659
440902256449597.9,47,2/15/2003,0,Mandi,Mansbridge,40.9562697,26.2680259,-11.8920309,-75.3477767
323449219118549.3,80,11/15/1981,1,Katlin,Ohrt,52.54952,13.35118,42.9107635,20.8386377
859626239739891.0,18,5/10/2005,1,Kermie,Phear,10.8088919,123.0428489,-10.218,-77.064774
937601641143997.0,20,11/11/1966,1,Remington,Carlesi,49.0762064,30.9699903,46.814102,130.375062
977473559043193.3,67,4/12/1973,0,Chandler,Axe,30.921396,112.444197,52.4608207,-1.8886845
343307453960676.4,22,1/18/2005,0,Schuyler,Kuhndel,14.9165428,-17.1203909,57.7051896,11.9006932
124535589702273.2,26,2/24/1977,1,Kitti,Zanni,-34.6573647,-58.3626864,-6.1955905,107.5534739
720662006029154.9,18,3/30/2011,0,Danit,Mapam,59.3800269,13.499827,8.2158527,-13.0961989
502124065705274.3,16,2/12/1990,0,Pearle,Bailles,9.939624,126.065213,-5.7852461,-35.3288131
923346344581718.5,36,1/26/1976,0,Moritz,Sellick,40.6086938,140.4880538,33.3363836,-111.9343636
170941822090579.3,76,1/23/1979,1,Case,Tallent,22.919228,115.652151,-8.1623059,112.0208095
357514994608372.3,24,12/21/1964,0,Charita,Duffil,34.728584,112.132488,52.6340378,28.9459316
438316994501212.4,25,9/14/1992,1,Fanechka,Blasli,16.5361315,101.6612934,48.048396,125.086804
513646446404789.4,97,3/15/1998,0,Peyter,Wycliff,-21.5560521,-45.4368421,50.4351008,15.2414232
953528707945810.3,19,7/20/1991,0,Jedediah,Herety,41.7396715,-85.9262162,6.7911741,-77.5504779
570844721562742.5,58,4/20/2011,0,Cari,Kenninghan,-6.9,113.1565,-17.8665628,-70.5666522
428535139908616.4,46,5/2/1990,1,Carina,Fibbens,45.37139,141.82111,28.225095,116.549282
933272605856568.6,87,7/9/2012,0,Glennis,Epdell,43.8324929,4.3662321,51.848898,-8.298942
768619647859006.1,11,8/24/1981,1,Brian,Domenc,6.601838,3.3514863,52.5750765,15.7420508
439582049585335.2,11,3/10/1965,1,Nikolaus,Woffinden,18.8121479,-70.0347754,-3.4763823,-80.2225448
970061550519316.6,82,9/4/1966,1,Orelie,Kerrane,29.52744,104.668879,-7.3475648,108.1576908
868966321422179.3,98,7/7/1961,0,Benn,Yukhnov,25.941937,117.365052,-34.7383716,-58.571838
464845692361190.3,23,5/7/2015,1,Vinnie,Bruniges,44.1034877,43.2768364,-31.782493,-70.9607105
129168624556925.8,88,2/29/1960,1,Rouvin,Gwinn,5.042569,-75.514771,4.6889438,-75.777846
294073317131010.4,96,2/8/1973,0,Rodrigo,Winser,-32.9578112,-60.6682209,36.266505,114.797389
269026439207842.9,61,5/28/1980,0,Susannah,Garmey,10.090412,-75.4577775,12.72486,30.635
303244993098918.5,24,8/25/1977,0,Kate,Foulgham,-6.7347875,111.4648515,59.3796798,28.1791333
876814133256192.6,32,9/27/1969,0,Carlos,Pull,13.756986,121.058107,39.8653333,116.3998528
626188249894844.5,48,2/23/1980,1,Kari,Sowten,0.3332218,34.4877423,49.806882,125.792864
363894940531174.6,75,12/10/1955,0,Christye,Bembridge,-2.7217612,115.2007728,44.4412922,42.8839636
152587485297442.2,20,5/13/1982,1,Chrisy,Ekell,14.1285009,120.9054436,49.4067724,14.8112191
835368601371175.8,16,5/6/1964,1,Jehanna,Urling,30.6792893,104.0567225,2.1883402,-76.2131474
895929458704372.0,80,5/7/2009,0,Galvin,Dowdall,28.406359,-106.8654066,13.649619,-87.0218192
716862326500918.5,75,2/1/1962,1,Evita,Griffitts,-8.728779,116.3928301,39.1285479,-9.0355159
999993402531950.9,64,8/31/1994,1,Ivett,Kubat,19.4127929,-99.1186381,31.463475,120.649341
565616727942492.4,37,9/1/2003,0,Wade,Kaines,30.572815,104.066801,44.7016194,4.5805038
732501693413833.9,34,7/16/1979,1,Cris,Keal,58.1951391,49.5179263,47.3920847,8.5382066
132849702802522.0,78,1/28/2002,1,Hinda,Gerbi,-6.9696362,111.4529274,23.646106,111.69805
945539265019172.1,39,2/18/1977,1,Helena,Boyett,25.329044,118.270238,15.8107755,-87.4133145
279794407442639.1,42,9/22/2006,0,Nance,Lackner,5.9840985,116.0761121,51.6715177,35.4505878
896897468079183.0,72,6/29/1977,1,Sergio,Harrowing,14.0804623,-90.3793599,12.4896877,106.0287512
260957069256298.3,96,2/19/1973,1,Warden,Seamen,38.235041,115.726317,45.9859651,14.5721903
827322507872137.9,27,8/17/1960,0,Walker,Wasiela,-31.4847366,-64.2108962,41.0522859,20.0524105
221039639677298.5,11,4/1/1990,0,Aubry,Taggerty,39.3297421,-8.3745717,38.7025085,-9.3381698
704870636496074.6,87,5/21/1990,1,Chic,Coxwell,34.39951,69.16705,53.5834008,-6.1349155
961638745822920.5,44,1/4/2018,1,Leroi,Pedican,6.2368262,125.0897383,60.71418,29.95525
521750975974824.8,63,10/14/1957,0,Illa,Mattam,24.1092009,117.1199596,60.4136423,44.2412709
876535401617386.0,84,2/11/2007,1,Zebadiah,Skipton,22.9081486,-83.1702597,35.0118955,25.7407452
474560422492414.3,90,2/1/2012,1,Jaynell,Gildroy,41.815997,41.7838101,-7.3364127,108.2245447
838202392902551.5,67,7/13/2014,1,Chucho,Plan,13.6131409,-87.7504989,49.8905368,2.3081396
105811252635733.8,18,8/14/1985,0,Duff,Ellison,49.988725,20.7001411,52.2163528,61.2809373
833269826909248.9,15,1/21/1965,0,Clarissa,Beggini,31.364902,108.249509,40.02219,98.99644
684035855390153.6,62,12/2/1999,0,Blondy,Novichenko,-6.5322356,105.652983,-7.324188,110.509841
939403669838160.8,69,10/30/1973,1,Donall,Sibley,22.330081,111.851416,34.007974,119.839212
909535030558808.0,90,2/20/1972,1,Wallis,Sadd,59.1779971,18.1593939,57.3725,46.4583999
360702366809027.6,35,2/15/1984,1,Nikolaus,Baus,32.9578909,-102.8518139,46.6669865,3.590421
610868056160506.5,52,8/23/1984,1,Mabelle,Newlands,15.366667,43.433333,29.756501,121.507191
406349883935926.7,23,3/21/1998,1,Nichole,Alban,5.98111,121.21472,49.4395013,20.5190522
706226488951303.0,91,4/13/1977,1,Robby,Dougharty,5.329576,103.1369108,40.4563733,-3.6952896
284294993236914.8,61,11/9/1999,1,Keir,Schulken,44.819386,4.596042,0.1429969,117.4938098
946506989705316.5,89,2/11/1991,0,Kalil,Lavalle,-15.4524821,-47.6093177,-7.4797342,110.2176941
337798199003375.9,76,7/14/1994,0,Jone,Lawes,34.88333,136.98333,15.1398293,-88.6714295
914380040557283.3,47,7/3/1988,0,Gibb,Kender,42.284605,125.744735,54.7991023,105.1718357
498301213131636.8,33,2/6/2010,1,Jeniece,Jurczyk,8.189424,124.086692,45.4082114,13.6589423
526037797152313.3,62,8/23/2018,1,Delmore,Barwell,63.0725838,14.823991,28.845441,121.131229
399325497716403.7,87,6/25/1988,1,Renae,Curtin,-10.3280255,39.3024611,31.4151366,51.5683274
421265051816330.4,20,12/4/1977,1,Tallie,Moroney,26.170171,118.190467,14.1999624,100.5749629
307144938504282.5,71,6/3/2010,1,Krissie,Adnams,-7.3453791,108.8941596,48.7885683,2.3884283
603623308984545.8,29,8/29/1970,1,Penny,Nannini,30.118912,111.484536,49.8807,115.72526
447023519719654.9,94,8/27/1982,0,Lynde,Profit,40.039377,48.9202533,1.3566345,172.9299068
538370545186660.8,80,3/25/1965,1,Viva,Kubek,36.1069958,-79.8522564,17.5946213,120.6194139
700532500395351.0,36,7/16/1965,0,Hedda,Crisp,41.933917,126.422806,-8.0464521,112.3933836
367319661969481.7,25,5/3/2006,1,Whitaker,Skill,-6.5823,105.8508,0.6166667,104.0833333
364655161799745.5,100,9/2/2008,0,Jeramie,Guillford,7.1402468,40.7107871,7.38153,-73.919121
310810569349109.1,96,5/30/2018,1,Fawnia,Pilmore,61.3377349,16.0344869,31.6774341,20.2713072
239723328600693.1,70,3/27/2018,0,Terrill,Tunniclisse,57.6602926,59.656685,48.8744977,2.3410371
816776353000263.8,61,10/20/1956,1,Edythe,Forber,23.786544,112.418648,6.027632,-75.431596
404017594181668.7,91,11/30/1981,0,Gladys,Beahan,22.358169,113.440958,7.9107391,98.3337983
268523371429100.0,10,5/29/1961,1,Goldarina,Gauge,64.9119853,25.5142484,32.3989318,-86.3224638
315826856444228.4,62,6/2/1962,1,Krissie,Lerigo,-34.7382955,-58.3820197,-8.2205756,123.8271725
707980646275634.4,60,8/3/2010,1,Ailee,Rubinov,37.9904219,23.6583002,-12.7414031,-60.1304566
532008556755541.3,70,6/1/1984,0,Sacha,Klimashevich,-8.5497299,115.2199829,48.4012026,26.2777899
218505945690675.2,67,8/2/1956,0,Angelina,Carass,43.7441795,2.511999,-6.4306844,106.7175669
834686848863461.4,49,9/18/1998,1,Royall,Silbert,-20.9475888,-44.913073,44.9544161,42.0328581
100342472110203.2,76,6/11/1999,1,Ted,Weadick,63.7435338,53.7021347,52.3982331,13.2448535
857932990092612.5,47,5/11/1996,0,Allen,Dawid,6.477755,-74.4088,52.1940358,104.246923
923619291296208.0,31,6/19/2002,0,Sybil,Vatcher,10.0620494,123.444424,39.847805,116.3998254
577251575380844.0,91,9/13/1991,0,Laurel,Hutchence,29.483315,119.872545,-17.28891,-70.04363
552589974285031.5,65,11/28/1977,1,Erina,MacNess,17.310993,100.6872457,38.86,-76.99
199945769677150.2,82,9/12/2018,0,Dotty,Maskelyne,58.695946,11.2533509,23.1351485,-82.3695988
443078190258592.6,68,1/18/1978,1,Barbette,Swayne,51.4464511,22.4628464,-25.99566,28.1971031
573694731895194.3,83,1/12/2012,1,Carilyn,McShirrie,31.0600061,121.1161746,36.599744,101.803717
826753488677684.9,88,11/26/2010,1,Tab,Trundell,14.6099284,121.0348405,13.4689232,120.9800797
830366645286674.6,88,12/2/1986,0,Corney,Brunning,5.5298168,-0.705779,63.7453456,25.3525414
706993421605079.5,95,7/14/1958,0,Frannie,Clynman,47.5951141,37.4831419,-18.4943258,-40.4657826
440838092991313.1,53,5/5/1995,1,Shannan,Newitt,59.1983958,39.8321001,33.2704888,35.2037641
717105973594548.8,53,12/23/2014,0,Cosimo,Vandenhoff,31.9566347,35.8472427,49.2760303,23.5105576
581518500369914.0,48,5/8/1958,1,Lenore,Delyth,43.9277535,2.1504611,13.4840159,-87.6950899
597445748436754.3,74,5/22/1966,0,Russ,Singleton,12.563347,124.9269131,46.6063814,15.7861748
652267711612961.5,65,1/4/1967,0,Julio,Wimpey,-6.2433851,105.9200531,36.82167,128.63083
641504223307261.8,99,5/10/1966,0,Gianina,Pawellek,-25.1720132,46.0897124,10.3759416,105.4185406
830854205718319.1,33,1/20/2005,1,Jacquelin,Deshorts,-8.3426,123.2055,-2.804472,129.484497
283682350701293.7,87,9/13/1987,0,Dougy,Linch,13.9242836,121.5035823,41.7748248,-8.4372895
125163611935642.0,88,2/11/2018,0,Laurence,Regardsoe,10.29041,-67.6274785,-21.8737026,-51.8452266
947841814617608.1,100,5/31/1980,0,Theodore,Leetham,33.8629813,65.7609502,53.8638922,34.4574753
368631742620966.6,29,4/1/1979,0,Aluino,Abells,28.714796,115.730847,-8.3020216,112.4827889
940164242325604.9,86,2/15/1990,1,Templeton,Counsell,53.9283144,14.4504845,-8.5526865,120.369492
369199750773680.9,88,10/20/2013,1,Winfred,Cousans,31.121239,121.370354,15.0952158,-91.1508967
570892530454299.5,90,3/1/1986,0,Royall,Mordecai,39.9041999,116.4073963,54.62514,100.123642
478099037213450.0,55,5/1/1992,1,Wallas,Prestedge,43.4945737,5.8978018,34.8291055,36.2264681
575153064207655.3,10,5/10/1990,0,Nathaniel,Simeoli,-7.1274078,113.5282081,14.5748924,-87.8782959
324250804963396.6,66,3/18/1982,1,Lem,Scrowson,-26.3044084,-48.8463832,-6.8416993,-70.2408325
507711960736808.8,68,12/29/1960,1,Jojo,Folini,32.9578909,-102.8518139,-7.3090733,108.1859765
612282058295437.5,33,12/10/1958,0,Hadrian,Helmke,57.6294504,53.0252053,9.3218872,41.4462559
650367817837011.3,78,11/13/1997,1,Tildie,L'Hommee,32.51494,35.18574,38.6640687,-8.9161487
685207169194235.8,22,10/1/2010,1,Phyllida,McGavin,14.6324372,120.993155,46.7803082,14.9136917
754122990892834.0,58,1/3/1963,0,Rog,Whittam,50.0109884,4.1638985,-4.579855,-74.750168
626619338088230.3,91,4/2/1987,0,Ricoriki,Austing,38.02,-122.55,29.270311,88.880492
460257866545401.6,48,7/30/2012,1,Troy,Kesey,50.43302,21.28065,35.20048,101.78524
137780821961057.8,69,10/20/1977,0,Eb,Kenvin,-8.1950813,111.9403254,-22.5459962,-55.7321171
617670847581972.5,90,9/4/1978,1,Bryon,Allin,41.3899483,-8.3685941,32.147679,114.091192
972021328212065.3,69,3/18/2008,1,Galvin,Puckham,41.0489611,-8.5265537,51.3235143,21.890312
781872596949843.8,39,4/28/1986,1,Grete,Gini,47.7406999,109.032501,51.7597721,17.1196937
815302762308048.0,16,10/23/2012,0,Zenia,Gerriet,-22.1943942,-48.7780959,-9.2993916,14.9096846
443337266168274.7,44,1/2/1978,0,My,Josefsen,55.9118986,12.8316075,53.3201497,-6.2890702
899577661364269.6,92,12/26/1994,1,Rivi,Ondracek,30.882557,114.375743,12.0813122,-15.3189726
560188464671098.2,44,3/10/2016,0,Carmencita,Hannibal,23.119172,113.202334,36.0491557,120.2139413
305054744946796.4,44,10/1/1975,1,Niven,Mouncher,42.362461,20.8319248,-33.63973,19.446007
846501799068211.3,21,1/11/1970,0,Gunilla,Linnane,19.238934,108.957345,35.9594106,38.9981052
923427032566724.4,95,2/15/1983,1,Marylynne,Randalson,40.0316754,20.1789757,27.1259886,61.6713386
278157016179285.2,65,11/12/1961,1,Edmon,Kidds,34.9363523,-2.7431421,-6.2523005,106.8473377
907796286433129.6,71,10/14/1990,0,Pegeen,Maidment,58.1295491,55.5405808,55.4334,-116.4858
123064285202964.1,76,2/14/2011,0,Jethro,Barkshire,57.007322,39.2695629,50.300542,2.801689
729661355290302.1,32,5/7/1990,1,Saunders,Lattimer,10.584981,-62.3037176,25.4967308,-103.5886258
702961111543177.1,18,6/9/1987,0,Duncan,Montilla,42.616208,141.5321435,37.5923591,21.6206833
641272497705767.5,88,1/10/1966,1,Feodora,Bampkin,9.2284759,-80.0856189,-8.3418,112.5618
944144098283718.0,25,4/21/2010,1,Nikita,Bulcock,9.462591,3.179389,30.190334,122.689752
459183240064689.3,91,1/27/1970,0,Vonny,Rosita,-34.5903621,-58.7186017,56.8682477,40.5854053
546789713322813.6,65,1/7/2013,1,Mar,Broady,2.449478,-75.772917,-6.1597768,106.8669252
583088589486886.8,68,6/2/1969,0,Iseabal,Scrowston,5.199505,-74.886835,43.0429124,1.9038837
910534374576001.9,71,4/19/1970,1,Conni,Bennion,-40.4057293,175.5843632,26.9373041,90.4879916
163994028365926.1,68,8/25/1961,0,Gerrard,Rutledge,29.448128,116.04506,29.718419,104.585735
789182406608363.8,18,3/4/1975,1,Lynna,Dicke,-7.384252,107.9591094,45.5825837,17.9517519
269622525149505.3,39,12/11/1987,1,Reese,Vogeler,-6.1177509,106.5024344,12.6400252,10.7048554
949532843302788.1,74,8/10/2003,0,Karoly,Stern,14.709034,120.947095,50.0625015,-110.6821866
125143936282528.9,28,7/14/1972,1,Amalea,Aikman,25.415248,49.679652,12.5450478,-87.1659731
339683784306372.1,34,12/21/1959,0,Brennan,Keerl,45.3715797,14.3504236,39.9163551,-7.4489531
227509620230578.4,57,1/28/1956,1,Sanford,Kedie,28.841329,91.016402,14.6531486,-88.8718935
793664471325822.4,90,2/21/1983,0,Jennine,Foulkes,9.6470386,125.602355,40.0158487,116.4551375
885852222681016.5,29,9/8/1990,1,Lorne,Chaloner,32.223303,118.761836,51.5111902,16.263731
924078144614989.3,100,8/21/1989,0,Mercy,Shapter,55.6032817,39.5751117,7.18334,-75.06668
487591020587236.5,21,7/22/2005,1,Decca,Linch,41.4808684,-8.3624629,67.0610032,27.3157403
768975858143524.4,86,10/23/1960,1,Diahann,Rose,36.7312876,22.8545674,29.164409,116.78956
660616602912977.0,32,11/28/2014,1,Dehlia,Saurin,40.3620707,-8.5535343,37.1358509,-8.4528179
485857769311452.1,95,8/26/2018,0,Penelopa,Barrell,35.6046911,-82.4861053,59.1987737,17.8332915
257386298997344.6,81,4/19/1957,1,Dyan,Wodham,-0.572629,30.41563,26.641315,100.222545
381789291081268.4,73,1/17/2001,0,Preston,Vannuchi,23.736457,107.998149,49.363914,14.5786881
268696956006264.3,94,5/2/1972,1,Eleanore,De Roeck,23.1351485,-82.3695988,-5.6202503,-78.4695111
165784874354164.9,94,2/27/1957,0,Felita,Cunde,42.660251,-5.5722297,-4.269928,138.0803529
534179589755617.4,19,2/12/2000,1,Patience,Raggitt,28.1459758,112.9889132,41.0743876,-8.5242992
855932965873615.1,38,9/6/1968,1,Clive,Grimsdale,34.8383901,137.0770574,52.5643,31.1364
610399368571699.8,61,10/20/1968,0,Ira,Kerley,-2.7389977,-78.8458135,40.22,-74.74
920207698395872.0,81,5/23/1980,1,Estelle,Tomczykowski,-23.5328871,-46.7919978,56.6773409,96.0790961
841534629513072.3,52,9/22/2005,1,Marji,Voules,38.7240446,-77.1082444,1.4188947,-75.9230976
942283866076185.5,22,5/26/2006,1,Michaelina,Cobden,34.329567,108.706272,40.5738701,49.9881435
924404465777390.8,25,7/27/1978,1,Erich,Gallen,7.9819727,-81.166481,32.5362744,-116.9353591
944115599645281.4,89,6/21/1990,0,Trixi,Grasser,24.705643,118.43196,59.7205546,30.4044635
282451393224762.0,28,2/8/2003,0,Claude,Bonham,18.6243144,98.8938543,13.0553726,123.3014932
360955741060171.9,69,1/18/1987,0,Evvie,Reame,-29.6353852,-51.0069543,-7.3639966,108.3207992
557608460849307.8,68,8/23/1957,0,Keane,Tinghill,-21.2915055,-50.3436312,51.5429846,21.0004876
141862231477303.3,86,5/8/1983,0,Kris,Heasly,47.3774041,8.5113801,34.9255083,64.1478236
117800381993788.9,84,2/14/2006,0,Jolene,Ead,51.3870782,28.8660119,-25.3461531,-57.2705691
118826342216145.3,38,2/22/2006,0,Jammal,O' Dornan,41.401292,-8.2582067,30.830775,112.98787
765124288375757.1,51,10/20/2014,0,Malanie,Stonhewer,51.7204294,94.442401,37.52027,68.12824
547704063664589.9,20,3/28/1969,1,Karlotte,Roscoe,33.25,10.2,30.5859716,114.2689545
811530559233053.0,97,3/21/1976,0,Bevan,Moyler,50.5763759,22.059689,15.3091676,-61.3793554
628393513823192.8,20,4/8/1962,0,Radcliffe,Farnon,19.0748796,105.1726816,-32.9377962,-60.6961061
141727617204814.4,34,1/23/1958,0,Thoma,Deares,-8.7183,115.5233,22.8311155,113.2516686
422595866811862.2,100,3/12/1988,0,Kendricks,Fonteyne,9.000538,126.159227,-6.3267969,107.2932396
622597475209416.3,39,3/26/1991,0,Abel,Costello,23.0668254,113.2996685,-23.5586314,-51.4650904
831211233366539.4,26,4/3/2016,1,Sibylle,Corkish,36.9073868,54.8566207,27.734109,112.535036
528230162346997.4,47,10/3/1992,0,Sophi,Skurray,59.5834589,11.1629005,-6.1574525,106.7994022
575116476587816.6,88,11/7/1995,1,Rolfe,Simeon,50.1661085,22.2214748,39.997756,116.190434
354461447815060.0,36,8/27/1998,1,Yasmeen,Malinson,51.9347573,39.3221711,10.8117907,123.9251851
979752982688719.8,28,3/8/1998,1,Andee,Roj,41.0121335,-8.304667,25.095277,116.100342
985392604847385.4,95,1/4/1994,1,Sapphire,Fuente,37.0514525,25.4982396,0.3642599,108.954903
321823329495273.7,65,10/22/1995,1,Matelda,Theakston,5.2052959,97.0686677,47.5,96.2
119969543002226.0,33,3/13/2013,0,Jefferson,Adamovitch,9.141067,-12.664461,50.9212447,5.9651892
696741825687877.1,55,3/18/1986,0,Roldan,Blyden,-6.9198702,113.8227792,30.235005,116.475481
697545777798460.3,13,2/27/1973,1,Carolina,McElree,17.5645481,120.3913529,30.108216,104.677091
146695375033395.5,50,8/17/2003,1,Phyllys,Giurio,-13.1612425,-74.2152331,-8.1461903,113.0428974
392555935862032.9,23,10/26/2001,0,Zonnya,Leopard,44.4421587,8.7866738,41.5488297,-8.2639239
548105208701758.9,64,11/13/1966,1,Bordy,Harle,31.875572,120.556005,31.775967,111.846264
767036961098926.8,12,10/5/2006,1,Merill,Damiata,30.9127987,121.9104961,-8.4485948,122.373094
315660364507196.8,39,11/24/1970,0,Amity,Josefsohn,8.296968,30.1531568,50.7254936,-113.9749472
541152210527437.3,20,10/25/2016,0,Thoma,Kyffin,45.2625083,17.427272,50.7569215,14.0304111
938795407615336.6,79,7/13/2012,0,Seamus,Godsmark,22.884636,113.454975,-22.6031668,-48.8041532
970710479498535.9,81,4/29/2013,0,Courtney,McMonies,-17.4776078,-70.0339387,41.07754,49.11257
964461680470609.5,44,12/14/1972,1,Beatriz,Jezzard,-16.4981761,-69.1014935,-34.5377407,-58.5521828
728102553935343.0,61,3/25/1995,1,Barny,Chasemore,44.956193,128.3838321,-6.3192,105.8994
874141760017641.3,87,9/23/1970,0,Konstance,Thorneloe,14.262652,121.498915,-15.9554018,-42.2930656
710983197146479.9,71,9/19/2013,0,Emiline,Aitcheson,-1.8703308,116.3013267,8.1831476,124.1949463
785650091625870.3,77,11/1/2008,1,Cole,Crutchfield,46.215926,-63.0886099,58.5370785,15.0077799
200880944676184.5,95,5/15/2003,1,Bord,Dobie,49.663978,90.2905901,13.0748879,120.7213113
774193368309088.3,97,5/28/1983,1,Olivia,Pilkinton,-7.765512,112.197899,-12.3446835,-75.8704611
530117933973070.4,10,1/20/2003,0,Marti,Hinemoor,59.0490896,60.5974703,49.4067724,14.8112191
428336388070521.7,85,1/12/2014,1,Sandro,Aggott,15.58224,108.11422,52.3636588,4.9355226
136655026260131.8,37,6/22/1964,1,Georas,Puttick,38.226652,115.510218,14.5655554,121.0335158
854126734120465.0,63,8/14/2013,1,Caspar,Vedyashkin,43.32472,141.85861,40.4531669,50.089775
372191100496369.4,70,3/6/2016,1,Cathe,Tunno,35.9329039,10.0219822,31.42301,35.13278
908203220372479.1,54,6/14/1968,0,Dunc,Symper,-34.9044677,-58.5743103,-7.0954176,110.6909294
940990902214469.6,66,11/10/1960,0,Celinda,Argile,-29.3344108,-49.723909,30.190334,122.689752
909117115112425.3,66,6/28/1988,0,Lorelle,Trayling,45.7967858,4.8427596,29.64227,102.125808
461679099009038.2,91,12/26/1970,1,Merl,Itzakovitz,5.4852096,9.8627243,-8.5614257,115.4562114
331516360445504.1,72,10/15/1989,1,Caterina,Ludwikiewicz,53.1307962,30.7935909,-9.2247779,-77.6478852
930249824454066.6,47,8/29/2012,0,Thaxter,Hattam,32.61591,63.66681,29.6211025,-95.2632201
465994585862226.9,39,6/22/2011,1,Chaddy,Robison,52.1861944,5.3099089,19.3579802,-99.0806088
586377858016187.8,51,1/21/2005,0,Bran,Grumley,45.311057,5.5463235,36.091367,120.494295
